,id,rank,name,symbol,slug,is_active,first_historical_data,last_historical_data,platform,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address
0,17207,8373,Giveth,GIV,giveth,1,2022-01-13T01:35:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x900db999074d9277c5da2a43f252d74366230da0
0,17208,3316,Chihuahua,HUAHUA,chihuahua-wtf,1,2022-01-12T18:50:00.000Z,2023-06-26T12:25:00.000Z,,3794.0,Cosmos,ATOM,cosmos,IBC/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228
0,17212,3765,EVE Token,EVE,eve-exchange,1,2022-01-18T22:37:00.000Z,2023-06-26T12:27:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x0f628641d0ea1ecab9341e58d4982c0018a51c6b
0,17213,5310,Square Token,SQUA,square-token,1,2022-01-13T03:17:00.000Z,2023-06-26T12:27:00.000Z,,1839.0,BNB,BNB,bnb,0xb82beb6ee0063abd5fc8e544c852237aa62cbb14
0,17215,7920,Flag Network,FLAG,flag-network,1,2022-01-13T04:50:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0xa5496935a247fa81b1462e553ad139d2fd0af795
0,17219,9423,HakuSwap,HAKU,hakuswap,1,2022-04-30T22:36:00.000Z,2023-06-26T12:26:00.000Z,,5805.0,Avalanche,AVAX,avalanche,0x695Fa794d59106cEbd40ab5f5cA19F458c723829
0,17220,6260,Croking,CRK,croking,1,2022-01-16T05:10:00.000Z,2023-06-26T12:25:00.000Z,,3635.0,Cronos,CRO,cronos,0x7c8b5501a40d382e8a11889834c80b2d7fa1fc4f
0,17228,6649,Shitcoin,STC,shitcoin,1,2022-01-13T07:45:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0x28d82c4d7315c02d19562db1080a713eb5cc2639
0,17231,3240,Synesis One,SNS,synesis-one,1,2022-01-31T03:02:00.000Z,2023-06-26T12:27:00.000Z,,5426.0,Solana,SOL,solana,SNSNkV9zfG5ZKWQs6x4hxvBRV6s8SqMfSGCtECDvdMd
0,17235,3548,BNBTiger,BNBTIGER,bnbtiger,1,2022-01-13T08:53:00.000Z,2023-06-26T12:28:00.000Z,,1839.0,BNB,BNB,bnb,0xac68931b666e086e9de380cfdb0fb5704a35dc2d
0,17241,1168,GPEX,GPX,gpex,1,2022-01-13T15:10:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x3e7804c51a70ba26e904c2e0ab440c5623a8a83f
0,17242,1184,UBXS Token,UBXS,ubxs,1,2022-01-13T12:29:00.000Z,2023-06-26T12:29:00.000Z,,1839.0,BNB,BNB,bnb,0x4f1960E29b2cA581a38c5c474e123f420F8092db
0,17252,7895,WatchDO,WDO,watchdo,1,2022-01-13T15:32:00.000Z,2023-06-26T12:27:00.000Z,,1839.0,BNB,BNB,bnb,0xfe8e0e9a7a5ae744aaebeac38e3b9b1da7b17af3
0,17261,9424,Metaverse Future,METAF,metaverse-future,1,2022-01-13T15:56:00.000Z,2023-06-26T12:26:00.000Z,,1839.0,BNB,BNB,bnb,0x63642e5cf69855165fd077ada7ca111de7aaea0d
0,17270,9425,MetaSpace REIT,MREIT,metaspace-reit,1,2022-02-04T06:30:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0xbcb0eb8ba251a9434ba9d9274f6a269f9c1ce046
0,17275,4067,MuesliSwap MILK,MILK,muesliswap,1,2022-03-08T17:11:00.000Z,2023-06-26T12:26:00.000Z,,2010.0,Cardano,ADA,cardano,8a1cfae21368b8bebbbed9800fec304e95cce39a2a57dc35e2e3ebaa4d494c4b
0,17279,9426,WTF Token,WTF,wtf-token,1,2022-01-14T02:50:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xa68dd8cb83097765263adad881af6eed479c4a33
0,17284,6704,Dogelana,DGLN,dogelana-com,1,2022-01-14T04:20:00.000Z,2023-06-26T12:25:00.000Z,,5426.0,Solana,SOL,solana,E6UU5M1z4CvSAAF99d9wRoXsasWMEXsvHrz3JQRXtm2X
0,17285,3888,Sperax USD,USDs,sperax-usd,1,2022-01-14T04:53:00.000Z,2023-06-26T12:28:00.000Z,,11841.0,Arbitrum,ARB,arbitrum,0xd74f5255d557944cf7dd0e45ff521520002d5748
0,17288,6104,NFTDAO,NAO,nftdao,1,2022-01-24T12:50:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xd049206fb408a611e543791f2d8f102a8bc253dc
0,17290,7275,Solvent,SVT,solvent,1,2022-01-14T05:40:00.000Z,2023-06-26T12:25:00.000Z,,5426.0,Solana,SOL,solana,svtMpL5eQzdmB3uqK9NXaQkq8prGZoKQFNVJghdWCkV
0,17292,9427,SHIBA2K22,SHIBA22,shiba2k22,1,2022-01-14T07:53:00.000Z,2023-06-26T12:28:00.000Z,,1839.0,BNB,BNB,bnb,0x768b88c10e24b8947398734aee37f376c6ecce97
0,17297,4061,Coinerr,ERR,coinerr,1,2022-02-16T01:41:00.000Z,2023-06-26T12:26:00.000Z,,3890.0,Polygon,MATIC,polygon,0xFB32513135e3267995268E3099d2B6114d20B6eD
0,17298,8344,Crown Sovereign,CSOV,crown-sovereign,1,2022-04-08T05:50:00.000Z,2023-06-26T12:25:00.000Z,,,,,,
0,17299,3874,Kingdom Karnage,KKT,kingdom-karnage,1,2022-01-14T09:17:00.000Z,2023-06-26T12:27:00.000Z,,1839.0,BNB,BNB,bnb,0xe64017bdacbe7dfc84886c3704a26d566e7550de
0,17300,9428,Warena,WARE,warena-ware,1,2022-01-14T09:20:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0x9de8418f314e888946C4220671D3d94E448bcD33
0,17301,9429,Dignity Gold,DIGAU,dignity-gold,1,2022-06-20T08:04:00.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,17302,8169,ChinaZilla,CHINAZILLA,chinazilla,1,2022-01-14T10:40:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0x7fb4ed1b35d8f8638056913bece78b8cd624ca0d
0,17306,7838,LaserEyes,LSR,lasereyes,1,2022-01-14T10:25:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0x1cb9ca00538265a22e56b758026948608ba5d86f
0,17310,8530,XGLI DAO Protocol,XGLI,glitter-finance,1,2022-03-22T18:17:00.000Z,2023-06-26T12:27:00.000Z,,5426.0,Solana,SOL,solana,FsPncBfeDV3Uv9g6yyx1NnKidvUeCaAiT2NtBAPy17xg
0,17311,7411,GamiFi.GG,GMI,gamifi-gg,1,2022-01-18T15:47:00.000Z,2023-06-26T12:27:00.000Z,,1839.0,BNB,BNB,bnb,0x93d8d25e3c9a847a5da79f79ecac89461feca846
0,17313,4463,Qitcoin,QTC,qitchain-network,1,2022-02-03T12:26:00.000Z,2023-06-26T12:26:00.000Z,,,,,,
0,17315,9430,ALYATTES,ALYA,alyattes,1,2022-01-15T02:53:00.000Z,2023-06-26T12:28:00.000Z,,1839.0,BNB,BNB,bnb,0x49a9f9a2271d8c5da44c57e7102aca79c222f4a9
0,17316,3550,Spellfire,SPELLFIRE,spellfire-re-master-the-magic,1,2022-01-27T16:20:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x3a0b022f32b3191d44e5847da12dc0b63fb07c91
0,17317,3079,MultiPlanetary Inus,INUS,multiplanetary-inus,1,2022-01-15T03:17:00.000Z,2023-06-26T12:27:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x39207d2e2feef178fbda8083914554c59d9f8c00
0,17318,3591,CATCOIN,CATS,catcoin-token,1,2022-01-15T04:40:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0x2f0c6e147974BfbF7Da557b88643D74C324053A2
0,17325,7939,ByteEx,BX,byteex,1,2022-01-15T08:39:00.000Z,2023-06-26T12:29:00.000Z,,1839.0,BNB,BNB,bnb,0x8ec7e8c12947642a6bd232a73bbd7b2ff310a588
0,17330,5039,BTC Proxy,BTCPX,btc-proxy,1,2022-01-15T09:40:00.000Z,2023-06-26T12:25:00.000Z,,3890.0,Polygon,MATIC,polygon,0x9c32185b81766a051e08de671207b34466dd1021
0,17334,4063,JumpToken,JMPT,jumptoken,1,2022-01-15T10:36:00.000Z,2023-06-26T12:26:00.000Z,,1839.0,BNB,BNB,bnb,0x88d7e9b65dc24cf54f5edef929225fc3e1580c25
0,17336,6075,Apollo Crypto DAO,APOLLO,apollo-inu,1,2022-01-15T10:32:00.000Z,2023-06-26T12:27:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xadf86e75d8f0f57e0288d0970e7407eaa49b3cab
0,17338,7532,Desmos,DSM,desmos,1,2022-01-15T10:32:00.000Z,2023-06-26T12:27:00.000Z,,3794.0,Cosmos,ATOM,cosmos,ibc/EA4C0A9F72E2CEDF10D0E7A9A6A22954DB3444910DB5BE980DF59B05A46DAD1C
0,17343,3510,Bullieverse,$BULL,bullieverse,1,2022-03-10T02:59:00.000Z,2023-06-26T12:29:00.000Z,,3890.0,Polygon,MATIC,polygon,0x9f95e17b2668afe01f8fbd157068b0a4405cc08d
0,17349,5476,QoWatt,QWT,qowatt,1,2022-09-13T10:10:00.000Z,2023-06-26T12:25:00.000Z,,6892.0,MultiversX,EGLD,multiversx-egld,QWT-46ac01
0,17350,7821,Widi Soul,WSO,wso,1,2022-01-20T10:40:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0xC19FE21B4ef356f2f65894392dDe4252AA083605
0,17354,7185,Puli,PULI,puli-inu,1,2022-01-17T12:05:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0xaef0a177c8c329cbc8508292bb7e06c00786bbfc
0,17358,5487,StellaSwap,STELLA,stellaswap,1,2022-03-18T08:46:00.000Z,2023-06-26T12:26:00.000Z,,6836.0,Moonbeam,GLMR,moonbeam,0x0E358838ce72d5e61E0018a2ffaC4bEC5F4c88d2
0,17364,6855,linSpirit,LINSPIRIT,linspirit,1,2022-01-17T02:08:00.000Z,2023-06-26T12:28:00.000Z,,3513.0,Fantom,FTM,fantom,0xc5713b6a0f26bf0fdc1c52b90cd184d950be515c
0,17369,8523,Dot Arcade,ADT,dot-arcade,1,2022-01-19T08:25:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0xc008debbb1f33d9453ffd2104feb1fe7e9663524
0,17370,3926,Lucrosus Capital,LUCA,lucrosus-capital,1,2022-09-16T16:44:00.000Z,2023-06-26T12:29:00.000Z,,1839.0,BNB,BNB,bnb,0xF82AA46120314904Cd8119DAc84f6bcC7D90ED2e
0,17374,3929,Zamzam Token,ZAMZAM,zamzam,1,2022-01-17T06:05:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0xa5e279e14efd60a8f29e5ac3b464e3de0c6bb6b8
0,17377,7970,ImmortalDAO Finance,IMMO,immortaldao-finance,1,2022-01-20T15:29:00.000Z,2023-06-26T12:29:00.000Z,,5567.0,Celo,CELO,celo,0xE685d21b7B0FC7A248a6A8E03b8Db22d013Aa2eE
0,17382,5776,HeroBook,HBG,herobook,1,2022-05-02T07:41:00.000Z,2023-06-26T12:26:00.000Z,,1839.0,BNB,BNB,bnb,0x8c2da84ea88151109478846cc7c6c06c481dbe97
0,17383,7520,The Neko,NEKO,the-neko,1,2022-01-17T09:25:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x1e9d0bb190ac34492aa11b80d28c1c86487a341f
0,17390,2899,Prime Numbers Labs Ecosystem,PRNT,prime-numbers,1,2022-01-17T11:08:00.000Z,2023-06-26T12:28:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x7cfea0dd176651e7b5a1ced9c4faf8ee295315fd
0,17395,8220,POLARNODES,POLAR,polar-finance,1,2022-01-17T11:20:00.000Z,2023-06-26T12:25:00.000Z,,5805.0,Avalanche,AVAX,avalanche,0x6c1c0319d8ddcb0ffe1a68c5b3829fd361587db4
0,17399,9431,Moebius,MOBI,moebius,1,2022-01-17T11:38:00.000Z,2023-06-26T12:28:00.000Z,,1839.0,BNB,BNB,bnb,0x192a4fFCCAc2D29Fe3f84cAEe5e94Ed3737c705b
0,17407,9432,The Phoenix,FIRE,the-phoenix,1,2022-01-18T03:18:00.000Z,2023-06-26T12:28:00.000Z,,5805.0,Avalanche,AVAX,avalanche,0xfcc6ce74f4cd7edef0c5429bb99d38a3608043a5
0,17410,5041,Thoreum V3,THOREUM,thoreum-v2,1,2022-01-17T17:21:00.000Z,2023-06-26T12:26:00.000Z,,1839.0,BNB,BNB,bnb,0xCE1b3e5087e8215876aF976032382dd338cF8401
0,17418,5014,Atlas DEX,ATS,atlas-dex,1,2022-01-25T13:59:00.000Z,2023-06-26T12:29:00.000Z,,5426.0,Solana,SOL,solana,HJbNXx2YMRxgfUJ6K4qeWtjatMK5KYQT1QnsCdDWywNv
0,17420,6845,Grape Finance,GRAPE,grape-finance,1,2022-01-18T05:25:00.000Z,2023-06-26T12:25:00.000Z,,5805.0,Avalanche,AVAX,avalanche,0x5541D83EFaD1f281571B343977648B75d95cdAC2
0,17422,9433,METABULLRAGE,BERAGE,metabullrage,1,2022-01-18T11:32:00.000Z,2023-06-26T12:27:00.000Z,,1839.0,BNB,BNB,bnb,0xcfd3eaa8ae0a44b48e4be808078db4895ac8a2de
0,17429,6639,Puff,PUFF,puff,1,2022-01-18T08:53:00.000Z,2023-06-26T12:28:00.000Z,,5426.0,Solana,SOL,solana,G9tt98aYSznRk7jWsfuz9FnTdokxS6Brohdo9hSmjTRB
0,17430,4019,Aada Finance,AADA,aada-finance,1,2022-06-30T21:02:00.000Z,2023-06-26T12:27:00.000Z,,2010.0,Cardano,ADA,cardano,8fef2d34078659493ce161a6c7fba4b56afefa8535296a5743f6958741414441
0,17431,9434,Ticket Finance,TICKET,ticket-finance,1,2022-01-18T09:10:00.000Z,2023-06-26T12:25:00.000Z,,5426.0,Solana,SOL,solana,AymKzSDznoLT7Vhsb4wSRnCj1gjcG3zkgYFY8fxsHHer
0,17433,5895,Topshelf Finance,LIQR,topshelf-finance,1,2022-01-18T10:32:00.000Z,2023-06-26T12:27:00.000Z,,1839.0,BNB,BNB,bnb,0x33333ee26a7d02e41c33828b42fb1e0889143477
0,17437,9435,Civic Power,POWER,civic-power,1,2022-01-18T11:21:00.000Z,2023-06-26T12:26:00.000Z,,1839.0,BNB,BNB,bnb,0x8ce7fc007fc5d1dea63fed829e11eeddd6406dff
0,17442,7192,Wine Shares,WINE,wine-shares,1,2022-01-18T11:26:00.000Z,2023-06-26T12:26:00.000Z,,5805.0,Avalanche,AVAX,avalanche,0xC55036B5348CfB45a932481744645985010d3A44
0,17444,6058,Froyo Games,FROYO,froyo-games,1,2022-01-19T05:25:00.000Z,2023-06-26T12:25:00.000Z,,,,,,
0,17445,7059,LORDS,LORDS,lords,1,2022-01-18T11:37:00.000Z,2023-06-26T12:27:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x686f2404e77ab0d9070a46cdfb0b7fecdd2318b0
0,17446,9436,VeldoraBSC,VDORA,veldorabsc,1,2022-01-18T12:50:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0x3a5fccbdcc2684be588575f063acba78e09aad4a
0,17447,4398,Nova finance,NOVA,nova-finance,1,2022-01-18T12:56:00.000Z,2023-06-26T12:26:00.000Z,,5426.0,Solana,SOL,solana,BDrL8huis6S5tpmozaAaT5zhE5A7ZBAB2jMMvpKEeF8A
0,17450,2942,fanC,FANC,fanc,1,2022-06-30T08:32:00.000Z,2023-06-26T12:27:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xbB126042235E6bD38B17744cb31a8bF4A206c045
0,17453,6950,FirstHare,FirstHare,firsthare,1,2022-01-19T03:40:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0x432B4F994760Ea0C5f48BaAb6217e82A2B7F2c55
0,17454,6539,GhostMarket,GM,ghostmarket,1,2022-01-19T13:38:00.000Z,2023-06-26T12:28:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x35609dC59E15d03c5c865507e1348FA5abB319A8
0,17456,1341,Fringe Finance,FRIN,fringe-finance,1,2022-01-26T20:24:00.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xC9fE6E1C76210bE83DC1B5b20ec7FD010B0b1D15
0,17459,5456,veDAO,WEVE,vedao,1,2022-01-19T10:00:00.000Z,2023-06-26T12:25:00.000Z,,3513.0,Fantom,FTM,fantom,0x911da02c1232a3c3e1418b834a311921143b04d7
0,17460,9437,Mini Tiger,MINITIGER,minitiger,1,2022-01-19T10:05:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0x2e10abc27d4878fa43ee97e600fbe41ce2d046dc
0,17461,4132,CanaryX,CNYX,canaryx,1,2022-01-19T05:14:00.000Z,2023-06-26T12:29:00.000Z,,12186.0,Songbird,SGB,songbird,0x8d32E20d119d936998575B4AAff66B9999011D27
0,17462,1297,Heroes Chained,HEC,heroes-chained,1,2022-01-20T08:25:00.000Z,2023-06-26T12:25:00.000Z,,5805.0,Avalanche,AVAX,avalanche,0xc7f4debc8072e23fe9259a5c0398326d8efb7f5c
0,17464,598,StreamCoin,STRM,stream-coin,1,2022-05-06T06:05:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x94a7f270cd12545a277e656266aef5e27df3eb28
0,17465,9438,Croissant Games,CROISSANT,croissant-games,1,2022-03-31T13:43:00.000Z,2023-06-26T12:28:00.000Z,,3635.0,Cronos,CRO,cronos,0xa0c3c184493f2fae7d2f2bd83f195a1c300fa353
0,17467,4248,Mecha Morphing,MAPE,mecha-morphing,1,2022-03-30T20:20:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0xCa044F16AfA434C0C17c0478D8A6cE4FEEf46504
0,17468,7766,Dhabi Coin,DBC,dhabi-coin,1,2022-01-19T10:59:00.000Z,2023-06-26T12:29:00.000Z,,1839.0,BNB,BNB,bnb,0x220e6a613f00c79025d5611b73639e045b186ff8
0,17469,5031,Single Finance,SINGLE,single-finance,1,2022-01-20T14:40:00.000Z,2023-06-26T12:25:00.000Z,,3635.0,Cronos,CRO,cronos,0x0804702a4e749d39a35fde73d1df0b1f1d6b8347
0,17477,7519,Dragon War,DRAW,dragon-war,1,2022-03-24T11:25:00.000Z,2023-06-26T12:25:00.000Z,,5426.0,Solana,SOL,solana,48AEwauAHsJibyt3WqjQ6EoHnFBcnyHASfo7vB2eCXPS
0,17478,7536,Metarun,MRUN,metarun,1,2022-02-28T21:59:00.000Z,2023-06-26T12:29:00.000Z,,1839.0,BNB,BNB,bnb,0xca0d640a401406f3405b4c252a5d0c4d17f38ebb
0,17479,5181,Artmeta,MART,artmeta,1,2022-07-14T09:30:00.000Z,2023-06-26T12:25:00.000Z,,3890.0,Polygon,MATIC,polygon,0xDcfF29b7bd211Aaef6E4a3989e4d3F732cF5b4b6
0,17480,4734,ChainPort,PORTX,chainport,1,2022-09-20T15:00:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x104f3152d8ebfc3f679392977356962ff36566ac
0,17481,3971,Nunu Spirits,NNT,nunu-spirits,1,2022-04-26T06:35:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x4C4D878faE704ffF9E00325f7C2bC758489202EC
0,17483,5430,ELIS,XLS,elis,1,2022-01-19T22:36:00.000Z,2023-06-26T12:26:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x6c862f803fF42A97D4A483AB761256ad8c90f4F8
0,17487,6847,DarkMatter,DMT,darkmatter-token,1,2022-02-28T04:51:00.000Z,2023-06-26T12:26:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x5b1D655C93185b06B00f7925791106132Cb3ad75
0,17491,9439,Chain Lords,GLORY,chain-lords,1,2022-09-03T05:44:00.000Z,2023-06-26T12:29:00.000Z,,3890.0,Polygon,MATIC,polygon,0xe5894032cd37fc64bad4656314bf74e66775e17e
0,17493,9440,MonsterQuest,MQST,monsterquest,1,2022-01-23T22:42:00.000Z,2023-06-26T12:27:00.000Z,,1839.0,BNB,BNB,bnb,0xFD0ed86319BbF02359266d5Fa1cF10BC1720B2e0
0,17494,9441,SelfBar,SBAR,selfbar,1,2022-02-01T12:05:00.000Z,2023-06-26T12:25:00.000Z,,3890.0,Polygon,MATIC,polygon,0x6c526368e1185e4cd8a50468eb3429c5aeb674f3
0,17496,8411,BitValley,BITV,bitvalley,1,2022-01-20T04:53:00.000Z,2023-06-26T12:28:00.000Z,,1839.0,BNB,BNB,bnb,0xdD8B490001D081eD065239644dae8D1a77b8A91F
0,17498,6243,MetaBET,MBET,metabet,1,2022-01-20T06:45:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x78d448a1d1fedaa3e916f467568e86081e0f4df5
0,17500,3047,Opyn Squeeth,OSQTH,opyn-squeeth,1,2022-01-20T08:29:00.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xf1b99e3e573a1a9c5e6b2ce818b617f0e664e86b
0,17504,7137,Librium Tech,LIB,librium-tech,1,2022-01-20T08:35:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0x5f2172b64a33f423bc7f0c48c23f7d3008f7e4fe
0,17505,9442,DiemLibre,DLB,diemlibre,1,2022-01-20T08:41:00.000Z,2023-06-26T12:26:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x87c22615435998d69aca34889d03155b694a94fc
0,17508,7647,HeroesTD CGC,CGC,heroestd-cgc,1,2022-01-20T09:59:00.000Z,2023-06-26T12:29:00.000Z,,1839.0,BNB,BNB,bnb,0x52F8d048Ba279556dd981036e7fa0345B5a90c7a
0,17515,5625,CitaDAO,KNIGHT,citadao,1,2022-01-22T23:02:00.000Z,2023-06-26T12:27:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x3541a5c1b04adaba0b83f161747815cd7b1516bc
0,17520,3277,Orbler,ORBR,orbler,1,2022-03-01T07:41:00.000Z,2023-06-26T12:26:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xdA30f261a962d5AAe94C9ecd170544600d193766
0,17523,1029,TomTomCoin,TOMS,tomtomcoin,1,2022-01-21T04:46:00.000Z,2023-06-26T12:26:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xbe9ab37a414c517b2be2bfa5945665bb07379054
0,17528,7026,War Bond Token,WBOND,tank-wars-zone,1,2022-01-25T03:15:00.000Z,2023-06-26T12:25:00.000Z,,3513.0,Fantom,FTM,fantom,0x59c6606ed2af925f270733e378d6af7829b5b3cf
0,17535,3291,UXD Stablecoin,UXD,uxd-stablecoin,1,2022-06-18T04:15:00.000Z,2023-06-26T12:25:00.000Z,,5426.0,Solana,SOL,solana,7kbnvuGBxxj8AG9qp8Scn56muWGaRaFqxg1FsRp3PaFT
0,17536,9443,Ruyi,RUYI,ruyi,1,2022-01-21T08:56:00.000Z,2023-06-26T12:26:00.000Z,,1839.0,BNB,BNB,bnb,0x23ec2149c6a9bea7d50c48bfe2e4542ff8a94c4c
0,17541,9444,Persia,PERSIA,persia,1,2022-01-21T09:54:00.000Z,2023-06-26T12:29:00.000Z,,1839.0,BNB,BNB,bnb,0x043ab85da1d804a03c411e9a1d61c12ff99f0b02
0,17543,1089,MongolNFT Coin,MNFT,mongolnft-coin,1,2022-02-17T08:46:00.000Z,2023-06-26T12:26:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x3235B13708F178Af6F110dE7177ED5De10c1093d
0,17544,4689,Mei Flex,MF,mei-flex,1,2022-09-02T11:05:00.000Z,2023-06-26T12:25:00.000Z,,,,,,
0,17545,3484,Cipher,CPR,cipher-v2,1,2022-01-22T23:11:00.000Z,2023-06-26T12:26:00.000Z,,3890.0,Polygon,MATIC,polygon,0xaa404804ba583c025fa64c9a276a6127ceb355c6
0,17548,7347,0xDAO,OXD,0xdao,1,2022-01-22T06:15:00.000Z,2023-06-26T12:25:00.000Z,,3513.0,Fantom,FTM,fantom,0xc165d941481e68696f43ee6e99bfb2b23e0e3114
0,17551,6828,MonkeDAO,DAOSOL,monkedao,1,2022-06-23T01:45:00.000Z,2023-06-26T12:25:00.000Z,,5426.0,Solana,SOL,solana,GEJpt3Wjmr628FqXxTgxMce1pLntcPV4uFi8ksxMyPQh
0,17555,3381,KridaFans,KRIDA,kridafans,1,2022-01-26T16:35:00.000Z,2023-06-26T12:25:00.000Z,,3890.0,Polygon,MATIC,polygon,0x3c5a5885f6ee4acc2597069fe3c19f49c6efba96
0,17565,7652,EverReflect,EVRF,everreflect,1,2022-01-22T21:15:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0x3c2e501b08cf5c16061468c96b19b32bae451da3
0,17566,3376,AlphaDEX,ROAR,alphadex,1,2022-01-29T07:20:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0xe561Ebd0D7f9b2BD81DA6e7DA655030DCb0a926b
0,17568,8476,Iron Bank,IB,iron-bank,1,2022-01-22T23:30:00.000Z,2023-06-26T12:25:00.000Z,,3513.0,Fantom,FTM,fantom,0x00a35FD824c717879BF370E70AC6868b95870Dfb
0,17569,3598,MoonDAO,MOONEY,mooney,1,2022-01-23T15:56:00.000Z,2023-06-26T12:26:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x20d4DB1946859E2Adb0e5ACC2eac58047aD41395
0,17571,6402,BLOKPAD,BPAD,blokpad,1,2022-02-01T12:56:00.000Z,2023-06-26T12:26:00.000Z,,1839.0,BNB,BNB,bnb,0x29132062319aa375e764ef8ef756f2b28c77a9c9
0,17574,8609,CryptoJetski,CJET,cryptojetski,1,2022-01-24T04:08:00.000Z,2023-06-26T12:28:00.000Z,,1839.0,BNB,BNB,bnb,0x38FC43bbdDB64cd23bC8d085F88722AB1F9a6C50
0,17578,6423,Ninneko (Mata),MATA,ninneko-mata,1,2022-01-24T05:02:00.000Z,2023-06-26T12:27:00.000Z,,1839.0,BNB,BNB,bnb,0x175facdd947c995ad547f6ad952d26826758a4da
0,17580,6154,KRED,KRED,kred,1,2022-01-24T05:32:00.000Z,2023-06-26T12:27:00.000Z,,3890.0,Polygon,MATIC,polygon,0x5e6602B762F76d8BFDC7321AA0B787B1E67b187F
0,17587,7633,Kassandra,KACY,kassandra,1,2022-01-24T07:08:00.000Z,2023-06-26T12:28:00.000Z,,5805.0,Avalanche,AVAX,avalanche,0xf32398dae246C5f672B52A54e9B413dFFcAe1A44
0,17588,4823,Drunk Robots,METAL,drunk-robots,1,2022-04-12T09:15:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0x200C234721b5e549c3693CCc93cF191f90dC2aF9
0,17589,3143,Animal Concerts,ANML,animal-concerts,1,2022-03-29T14:05:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x38b0e3a59183814957d83df2a97492aed1f003e2
0,17591,200,NYM,NYM,nym,1,2022-04-15T04:50:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x525A8F6F3Ba4752868cde25164382BfbaE3990e1
